name,assignment_id,Class,dataset,rscore,rscore2,Rscore,x,y,farea,fprop,cntry,year,label_group,usage,label,image
ZM0400300,26376.0,2,v2.0.0,,,0.6302521008403361,29.6615,-10.8225,0.2395927691017816,0.2991071428571428,ZM,2019,3,train,3cl/v2-0-0/labels/ZM0400300_26376_2019-08.tif,3cl/v2-0-0/images/ZM0400300_2019-08.tif
ZM0644309,26383.0,2,v2.0.0,,,0.4913793103448275,31.3765,-11.8725,11.038816535290628,0.8222058354591837,ZM,2019,3,train,3cl/v2-0-0/labels/ZM0644309_26383_2019-08.tif,3cl/v2-0-0/images/ZM0644309_2019-08.tif
ZM0703373,26386.0,2,v2.0.0,,,0.706386293,33.2165,-12.0625,3.1546380896535875,0.9707230548469388,ZM,2021,3,train,3cl/v2-0-0/labels/ZM0703373_26386_2021-09.tif,3cl/v2-0-0/images/ZM0703373_2021-09.tif
ZM0803282,26392.0,2,v2.0.0,,,0.706386293,25.3465,-12.3825,2.493608255788642,0.3254344706632653,ZM,2019,3,train,3cl/v2-0-0/labels/ZM0803282_26392_2019-08.tif,3cl/v2-0-0/images/ZM0803282_2019-08.tif
ZM0827859,26394.0,2,v2.0.0,,,0.7687224669603524,26.9715,-12.4575,0.660900582,0.3137555803571428,ZM,2020,3,train,3cl/v2-0-0/labels/ZM0827859_26394_2020-07.tif,3cl/v2-0-0/images/ZM0827859_2020-07.tif
ZM0712942,26388.0,2,v2.0.0,,,0.6302521008403361,33.1065,-12.0925,0.6213841805874146,0.5350366709183674,ZM,2022,3,train,3cl/v2-0-0/labels/ZM0712942_26388_2022-09.tif,3cl/v2-0-0/images/ZM0712942_2022-09.tif
ZM0783476,26391.0,2,v2.0.0,,,0.8303108808290155,32.9165,-12.3175,0.5758417084944811,0.4040975765306122,ZM,2018,3,train,3cl/v2-0-0/labels/ZM0783476_26391_2018-08.tif,3cl/v2-0-0/images/ZM0783476_2018-08.tif
ZM0862616,26395.0,2,v2.0.0,,,0.6302521008403361,33.2415,-12.5625,0.9219513725968518,0.4322783801020408,ZM,2021,3,train,3cl/v2-0-0/labels/ZM0862616_26395_2021-09.tif,3cl/v2-0-0/images/ZM0862616_2021-09.tif
ZM0888796,26400.0,2,v2.0.0,,,0.7687224669603524,28.4765,-12.6475,1.5091642157025014,0.4346500318877551,ZM,2019,3,train,3cl/v2-0-0/labels/ZM0888796_26400_2019-08.tif,3cl/v2-0-0/images/ZM0888796_2019-08.tif
ZM0194444,26365.0,2,v2.0.0,,,0.6305841924398625,31.4965,-9.7625,0.2472525790407619,0.1279894770408163,ZM,2018,3,train,3cl/v2-0-0/labels/ZM0194444_26365_2018-08.tif,3cl/v2-0-0/images/ZM0194444_2018-08.tif
ZM0913561,26403.0,2,v2.0.0,,,0.706386293,28.0015,-12.7275,1.7166610392262225,0.2517936862244898,ZM,2018,3,train,3cl/v2-0-0/labels/ZM0913561_26403_2018-08.tif,3cl/v2-0-0/images/ZM0913561_2018-08.tif
ZM0709727,26387.0,2,v2.0.0,,,0.7282051282051282,32.9965,-12.0825,0.3545379392126852,0.3682836415816326,ZM,2021,3,train,3cl/v2-0-0/labels/ZM0709727_26387_2021-09.tif,3cl/v2-0-0/images/ZM0709727_2021-09.tif
ZM0927839,26404.0,2,v2.0.0,,,0.6305841924398625,31.0765,-12.7725,0.4040902925229369,0.043307557,ZM,2022,3,train,3cl/v2-0-0/labels/ZM0927839_26404_2022-09.tif,3cl/v2-0-0/images/ZM0927839_2022-09.tif
ZM1008648,26406.0,2,v2.0.0,,,0.7282051282051282,26.0015,-13.0225,0.7569112342183345,0.08464206,ZM,2019,3,train,3cl/v2-0-0/labels/ZM1008648_26406_2019-08.tif,3cl/v2-0-0/images/ZM1008648_2019-08.tif
ZM1063166,26408.0,2,v2.0.0,,,0.7282051282051282,27.8865,-13.1575,2.817257395828401,0.193359375,ZM,2018,3,train,3cl/v2-0-0/labels/ZM1063166_26408_2018-08.tif,3cl/v2-0-0/images/ZM1063166_2018-08.tif
ZM1039269,26407.0,2,v2.0.0,,,0.6305841924398625,28.7215,-13.0975,0.5086024778752163,0.2978316326530612,ZM,2020,3,train,3cl/v2-0-0/labels/ZM1039269_26407_2020-07.tif,3cl/v2-0-0/images/ZM1039269_2020-07.tif
ZM1110213,26411.0,2,v2.0.0,,,0.6305841924398625,28.9165,-13.2725,0.3895371449690079,0.039979273,ZM,2020,3,train,3cl/v2-0-0/labels/ZM1110213_26411_2020-07.tif,3cl/v2-0-0/images/ZM1110213_2020-07.tif
ZM1071438,26409.0,2,v2.0.0,,,0.6302521008403361,28.8715,-13.1775,0.2667405331184866,0.3804009885204081,ZM,2018,3,train,3cl/v2-0-0/labels/ZM1071438_26409_2018-08.tif,3cl/v2-0-0/images/ZM1071438_2018-08.tif
ZM1071512,26410.0,2,v2.0.0,,,0.7282051282051282,30.1365,-13.1775,0.8445304772431983,0.5493263711734694,ZM,2021,3,train,3cl/v2-0-0/labels/ZM1071512_26410_2021-01.tif,3cl/v2-0-0/images/ZM1071512_2021-01.tif
ZM0949315,26405.0,2,v2.0.0,,,0.706386293,28.0065,-12.8425,0.9287968612653436,0.06255979,ZM,2017,3,train,3cl/v2-0-0/labels/ZM0949315_26405_2017-08.tif,3cl/v2-0-0/images/ZM0949315_2017-08.tif
ZM1145317,26413.0,2,v2.0.0,,,0.8117408906882592,28.5765,-13.3575,0.7461095647908571,0.4590441645408163,ZM,2017,3,train,3cl/v2-0-0/labels/ZM1145317_26413_2017-08.tif,3cl/v2-0-0/images/ZM1145317_2017-08.tif
ZM1161006,26414.0,2,v2.0.0,,,0.6302521008403361,23.0715,-13.3975,0.2684936912522174,0.043805804,ZM,2019,3,train,3cl/v2-0-0/labels/ZM1161006_26414_2019-08.tif,3cl/v2-0-0/images/ZM1161006_2019-08.tif
ZM0606356,26382.0,2,v2.0.0,,,0.6941747572815534,27.2065,-11.7375,0.1751851451404524,0.9441964285714286,ZM,2020,3,train,3cl/v2-0-0/labels/ZM0606356_26382_2020-07.tif,3cl/v2-0-0/images/ZM0606356_2020-07.tif
ZM1309485,26422.0,2,v2.0.0,,,0.4913793103448275,32.1315,-13.7375,14.047812800434638,0.5457389987244898,ZM,2020,3,train,3cl/v2-0-0/labels/ZM1309485_26422_2020-02.tif,3cl/v2-0-0/images/ZM1309485_2020-02.tif
ZM1192239,26415.0,2,v2.0.0,,,0.7282051282051282,28.6715,-13.4675,0.326742275,0.2944236288265306,ZM,2017,3,train,3cl/v2-0-0/labels/ZM1192239_26415_2017-08.tif,3cl/v2-0-0/images/ZM1192239_2017-08.tif
ZM1334843,26423.0,2,v2.0.0,,,0.4913793103448275,29.2615,-13.7975,15.99124882,0.6879583864795918,ZM,2020,3,train,3cl/v2-0-0/labels/ZM1334843_26423_2020-07.tif,3cl/v2-0-0/images/ZM1334843_2020-07.tif
ZM1407798,26438.0,2,v2.0.0,,,0.7687224669603524,32.8865,-13.9625,0.4785823201564318,0.29944595,ZM,2022,3,train,3cl/v2-0-0/labels/ZM1407798_26438_2022-09.tif,3cl/v2-0-0/images/ZM1407798_2022-09.tif
ZM1361497,26428.0,2,v2.0.0,,,0.6302521008403361,31.7865,-13.8575,1.4400634588374353,0.6578643176020408,ZM,2021,3,train,3cl/v2-0-0/labels/ZM1361497_26428_2021-01.tif,3cl/v2-0-0/images/ZM1361497_2021-01.tif
ZM1114943,26412.0,2,v2.0.0,,,0.6305841924398625,32.6515,-13.2825,0.4929059974358342,0.3996731505102041,ZM,2018,3,train,3cl/v2-0-0/labels/ZM1114943_26412_2018-08.tif,3cl/v2-0-0/images/ZM1114943_2018-08.tif
ZM1387194,26434.0,2,v2.0.0,,,0.4913793103448275,28.9465,-13.9175,14.539120102031667,0.9677535076530612,ZM,2019,3,train,3cl/v2-0-0/labels/ZM1387194_26434_2019-08.tif,3cl/v2-0-0/images/ZM1387194_2019-08.tif
ZM1414460,26441.0,2,v2.0.0,,,0.7687224669603524,32.8665,-13.9775,1.4451569700366445,0.8963448660714286,ZM,2020,3,train,3cl/v2-0-0/labels/ZM1414460_26441_2020-09.tif,3cl/v2-0-0/images/ZM1414460_2020-09.tif
ZM1352780,26425.0,2,v2.0.0,,,0.6941747572815534,31.8215,-13.8375,0.4586086377043776,0.6877192283163265,ZM,2019,3,train,3cl/v2-0-0/labels/ZM1352780_26425_2019-02.tif,3cl/v2-0-0/images/ZM1352780_2019-02.tif
ZM1201702,26416.0,2,v2.0.0,,,0.8303108808290155,32.6065,-13.4875,0.4259383106318902,0.6726522640306123,ZM,2019,3,train,3cl/v2-0-0/labels/ZM1201702_26416_2019-08.tif,3cl/v2-0-0/images/ZM1201702_2019-08.tif
ZM1458575,26449.0,2,v2.0.0,,,0.7687224669603524,31.4015,-14.0775,2.500127378165405,0.4141820790816326,ZM,2018,3,train,3cl/v2-0-0/labels/ZM1458575_26449_2018-02.tif,3cl/v2-0-0/images/ZM1458575_2018-02.tif
ZM1409835,26440.0,2,v2.0.0,,,0.4913793103448275,31.9715,-13.9675,12.815740555801836,0.879264987,ZM,2019,3,train,3cl/v2-0-0/labels/ZM1409835_26440_2019-08.tif,3cl/v2-0-0/images/ZM1409835_2019-08.tif
ZM1409227,26439.0,2,v2.0.0,,,0.7282051282051282,28.9315,-13.9675,1.0242372388468304,0.8102877869897959,ZM,2017,3,train,3cl/v2-0-0/labels/ZM1409227_26439_2017-08.tif,3cl/v2-0-0/images/ZM1409227_2017-08.tif
ZM1468901,26451.0,2,v2.0.0,,,0.7687224669603524,28.0965,-14.1025,0.5004235075149103,0.087771046,ZM,2022,3,train,3cl/v2-0-0/labels/ZM1468901_26451_2022-06.tif,3cl/v2-0-0/images/ZM1468901_2022-06.tif
ZM1438268,26446.0,2,v2.0.0,,,0.4913793103448275,29.5215,-14.0325,13.558747738936264,0.4971699617346938,ZM,2017,3,train,3cl/v2-0-0/labels/ZM1438268_26446_2017-08.tif,3cl/v2-0-0/images/ZM1438268_2017-08.tif
ZM0720899,26389.0,2,v2.0.0,,,0.8043478260869565,33.0615,-12.1175,0.6458033732975921,0.6455875318877551,ZM,2019,3,train,3cl/v2-0-0/labels/ZM0720899_26389_2019-08.tif,3cl/v2-0-0/images/ZM0720899_2019-08.tif
ZM1432266,26444.0,2,v2.0.0,,,0.8303108808290155,32.8465,-14.0175,0.5950039534344462,0.5070551658163265,ZM,2021,3,train,3cl/v2-0-0/labels/ZM1432266_26444_2021-09.tif,3cl/v2-0-0/images/ZM1432266_2021-09.tif
ZM1467547,26450.0,2,v2.0.0,,,0.4913793103448275,32.2865,-14.0975,8.993131835456202,0.8882732780612245,ZM,2020,3,train,3cl/v2-0-0/labels/ZM1467547_26450_2020-09.tif,3cl/v2-0-0/images/ZM1467547_2020-09.tif
ZM1203885,26417.0,2,v2.0.0,,,0.706386293,32.6765,-13.4925,1.299207034875862,0.6496332908163265,ZM,2020,3,train,3cl/v2-0-0/labels/ZM1203885_26417_2020-07.tif,3cl/v2-0-0/images/ZM1203885_2020-07.tif
ZM1447815,26447.0,2,v2.0.0,,,0.6305841924398625,32.8715,-14.0525,1.0475925261355588,0.1362603635204081,ZM,2019,3,train,3cl/v2-0-0/labels/ZM1447815_26447_2019-08.tif,3cl/v2-0-0/images/ZM1447815_2019-08.tif
ZM0660620,26384.0,2,v2.0.0,,,0.7687224669603524,33.0065,-11.9275,1.294673370558162,0.7370057397959183,ZM,2022,3,train,3cl/v2-0-0/labels/ZM0660620_26384_2022-09.tif,3cl/v2-0-0/images/ZM0660620_2022-09.tif
ZM1480040,26452.0,2,v2.0.0,,,0.6302521008403361,29.2265,-14.1275,0.8614637864524576,0.3402822066326531,ZM,2018,3,train,3cl/v2-0-0/labels/ZM1480040_26452_2018-08.tif,3cl/v2-0-0/images/ZM1480040_2018-08.tif
ZM1485061,26457.0,2,v2.0.0,,,0.6480446927374302,32.6065,-14.1375,2.6531971599099387,0.7499003507653061,ZM,2018,3,train,3cl/v2-0-0/labels/ZM1485061_26457_2018-08.tif,3cl/v2-0-0/images/ZM1485061_2018-08.tif
ZM1524213,26463.0,2,v2.0.0,,,0.6480446927374302,24.8365,-14.2325,2.1880497370735967,0.3319116709183674,ZM,2019,3,train,3cl/v2-0-0/labels/ZM1524213_26463_2019-08.tif,3cl/v2-0-0/images/ZM1524213_2019-08.tif
ZM1527671,26465.0,2,v2.0.0,,,0.6480446927374302,31.5465,-14.2375,3.072416205149619,0.7838010204081632,ZM,2019,3,train,3cl/v2-0-0/labels/ZM1527671_26465_2019-02.tif,3cl/v2-0-0/images/ZM1527671_2019-02.tif
ZM1506299,26461.0,2,v2.0.0,,,0.6302521008403361,31.0415,-14.1875,0.2699367574180609,0.2380819515306122,ZM,2017,3,train,3cl/v2-0-0/labels/ZM1506299_26461_2017-02.tif,3cl/v2-0-0/images/ZM1506299_2017-02.tif
ZM1548203,26469.0,2,v2.0.0,,,0.6480446927374302,29.0915,-14.2875,1.0515233821320304,0.3150908801020408,ZM,2017,3,train,3cl/v2-0-0/labels/ZM1548203_26469_2017-08.tif,3cl/v2-0-0/images/ZM1548203_2017-08.tif
ZM1535497,26466.0,2,v2.0.0,,,0.4913793103448275,28.4915,-14.2575,11.262823140457709,0.9468271683673468,ZM,2017,3,train,3cl/v2-0-0/labels/ZM1535497_26466_2017-08.tif,3cl/v2-0-0/images/ZM1535497_2017-08.tif
ZM1493549,26459.0,2,v2.0.0,,,0.8303108808290155,31.7765,-14.1575,0.423318762,0.7098014987244898,ZM,2017,3,train,3cl/v2-0-0/labels/ZM1493549_26459_2017-02.tif,3cl/v2-0-0/images/ZM1493549_2017-02.tif
ZM1525725,26464.0,2,v2.0.0,,,0.7282051282051282,32.3965,-14.2325,0.5450959667434209,0.7046795280612245,ZM,2020,3,train,3cl/v2-0-0/labels/ZM1525725_26464_2020-09.tif,3cl/v2-0-0/images/ZM1525725_2020-09.tif
ZM1609574,26472.0,2,v2.0.0,,,0.4913793103448275,31.4715,-14.4375,73.32063133384759,0.9619539221938777,ZM,2021,3,train,3cl/v2-0-0/labels/ZM1609574_26472_2021-09.tif,3cl/v2-0-0/images/ZM1609574_2021-09.tif
ZM1653908,26475.0,2,v2.0.0,,,0.7282051282051282,28.6765,-14.5525,1.2107675170191703,0.5212850765306123,ZM,2018,3,train,3cl/v2-0-0/labels/ZM1653908_26475_2018-08.tif,3cl/v2-0-0/images/ZM1653908_2018-08.tif
ZM1671159,26477.0,2,v2.0.0,,,0.6302521008403361,28.7915,-14.5975,0.2315531716969863,0.015266263,ZM,2018,3,train,3cl/v2-0-0/labels/ZM1671159_26477_2018-08.tif,3cl/v2-0-0/images/ZM1671159_2018-08.tif
ZM1717651,26479.0,2,v2.0.0,,,0.7282051282051282,28.5465,-14.7225,0.8779952949513004,0.7466517857142857,ZM,2021,3,train,3cl/v2-0-0/labels/ZM1717651_26479_2021-06.tif,3cl/v2-0-0/images/ZM1717651_2021-06.tif
ZM1781664,26485.0,2,v2.0.0,,,0.6302521008403361,24.8065,-14.9075,0.2597767849734466,0.057676977,ZM,2019,3,train,3cl/v2-0-0/labels/ZM1781664_26485_2019-08.tif,3cl/v2-0-0/images/ZM1781664_2019-08.tif
ZM1810126,26488.0,2,v2.0.0,,,0.7282051282051282,24.4565,-14.9925,1.475037036,0.3815170599489796,ZM,2022,3,train,3cl/v2-0-0/labels/ZM1810126_26488_2022-06.tif,3cl/v2-0-0/images/ZM1810126_2022-06.tif
ZM1846894,26491.0,2,v2.0.0,,,0.7282051282051282,27.2315,-15.1025,1.767278096065617,0.3395647321428571,ZM,2021,3,train,3cl/v2-0-0/labels/ZM1846894_26491_2021-06.tif,3cl/v2-0-0/images/ZM1846894_2021-06.tif
ZM1850131,26492.0,2,v2.0.0,,,0.7282051282051282,26.9515,-15.1125,0.8992234222140552,0.093470982,ZM,2022,3,train,3cl/v2-0-0/labels/ZM1850131_26492_2022-06.tif,3cl/v2-0-0/images/ZM1850131_2022-06.tif
ZM1840784,26490.0,2,v2.0.0,,,0.6302521008403361,29.5815,-15.0825,0.3355914727628208,0.2463129783163265,ZM,2020,3,train,3cl/v2-0-0/labels/ZM1840784_26490_2020-09.tif,3cl/v2-0-0/images/ZM1840784_2020-09.tif
ZM1740780,26481.0,2,v2.0.0,,,0.6941747572815534,27.9315,-14.7875,0.9508206882519964,0.9231704400510204,ZM,2019,3,train,3cl/v2-0-0/labels/ZM1740780_26481_2019-08.tif,3cl/v2-0-0/images/ZM1740780_2019-08.tif
ZM1866973,26496.0,2,v2.0.0,,,0.6302521008403361,28.7665,-15.1625,0.5614837898765856,0.3519411670918367,ZM,2022,3,train,3cl/v2-0-0/labels/ZM1866973_26496_2022-06.tif,3cl/v2-0-0/images/ZM1866973_2022-06.tif
ZM1873590,26497.0,2,v2.0.0,,,0.8303108808290155,28.8315,-15.1825,0.638671357,0.532844388,ZM,2017,3,train,3cl/v2-0-0/labels/ZM1873590_26497_2017-08.tif,3cl/v2-0-0/images/ZM1873590_2017-08.tif
ZM1901593,26501.0,2,v2.0.0,,,0.8117408906882592,28.2115,-15.2675,0.5651745212948233,0.3217673788265306,ZM,2019,3,train,3cl/v2-0-0/labels/ZM1901593_26501_2019-08.tif,3cl/v2-0-0/images/ZM1901593_2019-08.tif
ZM1921690,26502.0,2,v2.0.0,,,0.8303108808290155,28.6365,-15.3275,0.3683139242821492,0.3403220663265306,ZM,2018,3,train,3cl/v2-0-0/labels/ZM1921690_26502_2018-08.tif,3cl/v2-0-0/images/ZM1921690_2018-08.tif
ZM1893069,26500.0,2,v2.0.0,,,0.6302521008403361,27.0415,-15.2425,0.839408395,0.4501554528061224,ZM,2017,3,train,3cl/v2-0-0/labels/ZM1893069_26500_2017-08.tif,3cl/v2-0-0/images/ZM1893069_2017-08.tif
ZM1886674,26498.0,2,v2.0.0,,,0.825,28.1565,-15.2225,0.3560003408869853,0.3032326211734694,ZM,2017,3,train,3cl/v2-0-0/labels/ZM1886674_26498_2017-08.tif,3cl/v2-0-0/images/ZM1886674_2017-08.tif
ZM1490990,26458.0,2,v2.0.0,,,0.7687224669603524,29.7765,-14.1525,1.703467979707336,0.6218510841836735,ZM,2019,3,train,3cl/v2-0-0/labels/ZM1490990_26458_2019-08.tif,3cl/v2-0-0/images/ZM1490990_2019-08.tif
ZM1514447,26462.0,2,v2.0.0,,,0.7687224669603524,29.0765,-14.2075,1.4979022875855152,0.7860530931122449,ZM,2020,3,train,3cl/v2-0-0/labels/ZM1514447_26462_2020-07.tif,3cl/v2-0-0/images/ZM1514447_2020-07.tif
ZM1537630,26467.0,2,v2.0.0,,,0.7687224669603524,28.6415,-14.2625,0.8998226302505102,0.7029655612244898,ZM,2017,3,train,3cl/v2-0-0/labels/ZM1537630_26467_2017-08.tif,3cl/v2-0-0/images/ZM1537630_2017-08.tif
ZM1941805,26507.0,2,v2.0.0,,,0.691747573,28.6315,-15.3875,0.0,0.0,ZM,2019,3,train,3cl/v2-0-0/labels/ZM1941805_26507_2019-08.tif,3cl/v2-0-0/images/ZM1941805_2019-08.tif
ZM1926719,26506.0,2,v2.0.0,,,0.8117408906882592,28.6565,-15.3425,0.0,0.0,ZM,2018,3,train,3cl/v2-0-0/labels/ZM1926719_26506_2018-08.tif,3cl/v2-0-0/images/ZM1926719_2018-08.tif
ZM2002550,26512.0,2,v2.0.0,,,0.6480446927374302,30.3715,-15.5675,0.733805634,0.2342753507653061,ZM,2019,3,train,3cl/v2-0-0/labels/ZM2002550_26512_2019-08.tif,3cl/v2-0-0/images/ZM2002550_2019-08.tif
ZM2161502,26515.0,2,v2.0.0,,,0.7282051282051282,26.3615,-16.1175,1.9732351907521497,0.5630779655612245,ZM,2017,3,train,3cl/v2-0-0/labels/ZM2161502_26515_2017-08.tif,3cl/v2-0-0/images/ZM2161502_2017-08.tif
ZM2135653,26514.0,2,v2.0.0,,,0.691747573,27.2865,-16.0225,0.8285470188648324,0.1835538903061224,ZM,2021,3,train,3cl/v2-0-0/labels/ZM2135653_26514_2021-06.tif,3cl/v2-0-0/images/ZM2135653_2021-06.tif
ZM2161759,26521.0,2,v2.0.0,,,0.6480446927374302,27.6465,-16.1175,1.1713932170688757,0.1994379783163265,ZM,2019,3,train,3cl/v2-0-0/labels/ZM2161759_26521_2019-08.tif,3cl/v2-0-0/images/ZM2161759_2019-08.tif
ZM2165604,26522.0,2,v2.0.0,,,0.7282051282051282,26.2915,-16.1325,4.099098218156459,0.7796954719387755,ZM,2018,3,train,3cl/v2-0-0/labels/ZM2165604_26522_2018-08.tif,3cl/v2-0-0/images/ZM2165604_2018-08.tif
ZM2193003,26525.0,2,v2.0.0,,,0.6480446927374302,26.5365,-16.2325,2.388284575267804,0.3081951530612244,ZM,2019,3,train,3cl/v2-0-0/labels/ZM2193003_26525_2019-08.tif,3cl/v2-0-0/images/ZM2193003_2019-08.tif
ZM2126189,26513.0,2,v2.0.0,,,0.4598930481283422,28.1265,-15.9875,0.9557933890864888,0.2752710459183674,ZM,2019,3,train,3cl/v2-0-0/labels/ZM2126189_26513_2019-08.tif,3cl/v2-0-0/images/ZM2126189_2019-08.tif
ZM2229595,26527.0,2,v2.0.0,,,0.691747573,27.0215,-16.3675,1.227322924294966,0.5838647959183674,ZM,2022,3,train,3cl/v2-0-0/labels/ZM2229595_26527_2022-06.tif,3cl/v2-0-0/images/ZM2229595_2022-06.tif
ZM2203928,26526.0,2,v2.0.0,,,0.7282051282051282,26.7915,-16.2725,1.6055771995155714,0.8029536033163265,ZM,2017,3,train,3cl/v2-0-0/labels/ZM2203928_26526_2017-08.tif,3cl/v2-0-0/images/ZM2203928_2017-08.tif
ZM2356283,26536.0,2,v2.0.0,,,0.6480446927374302,27.4265,-16.8775,0.9066458555382988,0.2106584821428571,ZM,2019,3,train,3cl/v2-0-0/labels/ZM2356283_26536_2019-08.tif,3cl/v2-0-0/images/ZM2356283_2019-08.tif
ZM2376263,26538.0,2,v2.0.0,,,0.6480446927374302,26.2915,-16.9725,1.3262114786832793,0.2311065051020408,ZM,2022,3,train,3cl/v2-0-0/labels/ZM2376263_26538_2022-06.tif,3cl/v2-0-0/images/ZM2376263_2022-06.tif
ZM2380518,26539.0,2,v2.0.0,,,0.6480446927374302,26.8965,-16.9925,1.7323842254115576,0.2510363520408163,ZM,2020,3,train,3cl/v2-0-0/labels/ZM2380518_26539_2020-07.tif,3cl/v2-0-0/images/ZM2380518_2020-07.tif
ZM2429778,26541.0,2,v2.0.0,,,0.6480446927374302,26.3015,-17.2425,0.0,0.0,ZM,2020,3,train,3cl/v2-0-0/labels/ZM2429778_26541_2020-07.tif,3cl/v2-0-0/images/ZM2429778_2020-07.tif
ZM2249737,26529.0,2,v2.0.0,,,0.5787037037037037,27.0715,-16.4425,0.6213967773516856,0.088926977,ZM,2022,3,train,3cl/v2-0-0/labels/ZM2249737_26529_2022-06.tif,3cl/v2-0-0/images/ZM2249737_2022-06.tif
ZM2429852,26542.0,2,v2.0.0,,,0.6480446927374302,26.6715,-17.2425,1.8427430906867133,0.4536232461734694,ZM,2022,3,train,3cl/v2-0-0/labels/ZM2429852_26542_2022-06.tif,3cl/v2-0-0/images/ZM2429852_2022-06.tif
ZM2318401,26534.0,2,v2.0.0,,,0.7282051282051282,26.1715,-16.7125,0.7370641127807599,0.2872289540816326,ZM,2022,3,train,3cl/v2-0-0/labels/ZM2318401_26534_2022-06.tif,3cl/v2-0-0/images/ZM2318401_2022-06.tif
ZM2432502,26543.0,2,v2.0.0,,,0.5787037037037037,25.8965,-17.2575,2.226834606406514,0.4559351084183674,ZM,2022,3,train,3cl/v2-0-0/labels/ZM2432502_26543_2022-06.tif,3cl/v2-0-0/images/ZM2432502_2022-06.tif
ZM2451120,26547.0,2,v2.0.0,,,0.825,26.9315,-17.3575,0.6154739063717978,0.3647959183673469,ZM,2022,3,train,3cl/v2-0-0/labels/ZM2451120_26547_2022-06.tif,3cl/v2-0-0/images/ZM2451120_2022-06.tif
ZM2456381,26548.0,2,v2.0.0,,,0.4598930481283422,26.1015,-17.3875,0.7215797199563131,0.1694435586734693,ZM,2018,3,train,3cl/v2-0-0/labels/ZM2456381_26548_2018-08.tif,3cl/v2-0-0/images/ZM2456381_2018-08.tif
ZM2482671,26551.0,2,v2.0.0,,,0.7282051282051282,25.9565,-17.5475,1.312082019,0.4810267857142857,ZM,2018,3,train,3cl/v2-0-0/labels/ZM2482671_26551_2018-08.tif,3cl/v2-0-0/images/ZM2482671_2018-08.tif
ZM2492005,26553.0,2,v2.0.0,,,0.825,25.9015,-17.6375,0.5629480767641533,0.7748923788265306,ZM,2022,3,train,3cl/v2-0-0/labels/ZM2492005_26553_2022-06.tif,3cl/v2-0-0/images/ZM2492005_2022-06.tif
ZM2232382,26528.0,2,v2.0.0,,,0.6302521008403361,27.5065,-16.3775,0.4482810346175079,0.1344467474489795,ZM,2022,3,train,3cl/v2-0-0/labels/ZM2232382_26528_2022-06.tif,3cl/v2-0-0/images/ZM2232382_2022-06.tif
ZM2318424,26535.0,2,v2.0.0,,,0.691747573,26.2865,-16.7125,1.0762785074424066,0.5976363201530612,ZM,2021,3,train,3cl/v2-0-0/labels/ZM2318424_26535_2021-06.tif,3cl/v2-0-0/images/ZM2318424_2021-06.tif
ZM1376400,26429.0,2,v2.0.0,,,0.7687224669603524,29.7415,-13.8925,0.0,0.0,ZM,2021,3,train,3cl/v2-0-0/labels/ZM1376400_26429_2021-06.tif,3cl/v2-0-0/images/ZM1376400_2021-06.tif
ZM0510343,27991.0,2,v2.0.0,,,0.5787037037037037,33.0865,-11.3475,0.3837133922250941,0.022739955,ZM,2023,3,train,3cl/v2-0-0/labels/ZM0510343_27991_2023-09.tif,3cl/v2-0-0/images/ZM0510343_2023-09.tif
ZM0075132,27988.0,2,v2.0.0,,,0.8117408906882592,28.9765,-9.0775,0.7284274287005139,0.6646205357142857,ZM,2017,3,train,3cl/v2-0-0/labels/ZM0075132_27988_2017-08.tif,3cl/v2-0-0/images/ZM0075132_2017-08.tif
ZM1317557,28000.0,2,v2.0.0,,,0.7282051282051282,29.2915,-13.7575,5.593835122652771,0.452327806,ZM,2022,3,train,3cl/v2-0-0/labels/ZM1317557_28000_2022-06.tif,3cl/v2-0-0/images/ZM1317557_2022-06.tif
ZM1348514,28002.0,2,v2.0.0,,,0.7282051282051282,32.2915,-13.8275,0.4385364265189147,0.3195750956632653,ZM,2022,3,train,3cl/v2-0-0/labels/ZM1348514_28002_2022-01.tif,3cl/v2-0-0/images/ZM1348514_2022-01.tif
ZM1436485,28004.0,2,v2.0.0,,,0.5787037037037037,31.7165,-14.0275,0.3614728963362984,0.028559471,ZM,2023,3,train,3cl/v2-0-0/labels/ZM1436485_28004_2023-01.tif,3cl/v2-0-0/images/ZM1436485_2023-01.tif
ZM1414236,28003.0,2,v2.0.0,,,0.8117408906882592,31.7465,-13.9775,1.1323599025640394,0.8302375637755102,ZM,2023,3,train,3cl/v2-0-0/labels/ZM1414236_28003_2023-01.tif,3cl/v2-0-0/images/ZM1414236_2023-01.tif
ZM1480440,28006.0,2,v2.0.0,,,0.7282051282051282,31.2265,-14.1275,2.1242137444838813,0.9565130739795918,ZM,2018,3,train,3cl/v2-0-0/labels/ZM1480440_28006_2018-02.tif,3cl/v2-0-0/images/ZM1480440_2018-02.tif
ZM1527634,28010.0,2,v2.0.0,,,0.7282051282051282,31.3615,-14.2375,1.434902073790719,0.4665178571428571,ZM,2023,3,train,3cl/v2-0-0/labels/ZM1527634_28010_2023-01.tif,3cl/v2-0-0/images/ZM1527634_2023-01.tif
ZM2101024,28013.0,2,v2.0.0,,,0.8117408906882592,27.6865,-15.8975,7.908547928806934,0.9997807716836736,ZM,2023,3,train,3cl/v2-0-0/labels/ZM2101024_28013_2023-06.tif,3cl/v2-0-0/images/ZM2101024_2023-06.tif
